CH4	H2O	H2	NH3	Pt
-1.4057786864E-01	-1.3923594688E-01	-2.8902292449E-02	-1.4293707506E-01	-5.7899026811E+00
-1.7034153781E-01	-2.0600279579E-01	-4.1446874595E-02	-2.0533067647E-01	-1.2487255085E+01
-8.2822622467E-01	-9.8341202322E-01	-1.6015358478E-01	-8.7028161352E-01	-9.0818007659E+01
5.9686383797E-01	6.3035556457E-01	1.2591832840E-01	5.5048321158E-01	5.6289365875E+01
1.8539488367E-01	2.3584455764E-01	3.8420747820E-02	1.9363710092E-01	3.0180466603E+01
8.0682090503E-02	7.0011418410E-02	7.6784876624E-03	5.4335653580E-02	6.3401267369E+00
4.8470510048E-01	5.6389710355E-01	9.2645014943E-02	5.2427136784E-01	4.5443153224E+01
-3.0980693396E-01	-3.3542718187E-01	-5.9723504055E-02	-2.9464504670E-01	-3.0844594057E+01
3.1905754148E-01	3.6534809053E-01	6.8231434693E-02	3.4354290420E-01	2.7604606687E+01
2.6805943371E-01	3.0973629297E-01	4.7736500077E-02	2.8050244088E-01	2.6232639600E+01
6.0019464101E-03	4.8187622394E-02	-3.0541011223E-03	3.5892017202E-02	7.1142780323E+00
-8.1508633404E-02	-9.0354661183E-02	-2.0870981877E-02	-8.6542665912E-02	-4.8841805780E+00
7.6842497564E-02	1.1803510363E-01	1.6001486640E-02	1.1176736763E-01	1.2982600630E+01
-1.4456734829E-01	-1.6035243887E-01	-2.8039576863E-02	-1.4007531729E-01	-1.3494356386E+01
4.8864333016E-01	5.2662917701E-01	9.0259753390E-02	4.7182161389E-01	4.2716055737E+01
-3.6465279224E-01	-4.5792885130E-01	-7.1136234580E-02	-4.1207964282E-01	-4.0901023080E+01
4.3622696085E-01	4.7233349321E-01	8.4494871292E-02	4.2626362653E-01	3.6791103559E+01
8.7485811521E-02	1.0628861320E-01	1.8964221097E-02	9.4528022239E-02	9.3798139945E+00
1.6877214457E-01	1.6164970513E-01	4.1583291592E-02	1.4633385743E-01	1.0964389272E+01
1.8573984862E-01	2.2491512762E-01	4.0841099573E-02	1.8416265233E-01	2.6447301313E+01
-7.5328391033E-01	-8.7102872293E-01	-1.4266335694E-01	-7.4220366270E-01	-8.8391620969E+01
1.0467842509E-01	8.5310398540E-02	2.6069923372E-02	7.4176351367E-02	7.0663437409E+00
-6.3084130693E-01	-7.1202774776E-01	-1.2974571127E-01	-6.2359662332E-01	-6.6656635982E+01
-4.4766653953E-01	-5.3336471785E-01	-8.8462618990E-02	-4.7018569760E-01	-4.9406230032E+01
-4.4015581807E-01	-5.2797845346E-01	-8.5638711847E-02	-4.5853979680E-01	-4.9545838849E+01
-4.9957022169E-01	-5.3799372403E-01	-1.0303275348E-01	-4.8380635020E-01	-4.3461523819E+01
7.0681422996E-03	2.3772802506E-02	1.1340531185E-02	2.5193421817E-02	3.7550019483E+00
1.8410915487E-01	1.7917321759E-01	4.0755285305E-02	1.6769251560E-01	1.3203773674E+01
4.6339024470E-01	5.2642260601E-01	8.7788692961E-02	4.6578924117E-01	4.6890572427E+01
6.4275348529E-02	9.1589703967E-02	1.1049548986E-02	7.8972963565E-02	1.0679021238E+01
1.4506915842E-01	1.5353772902E-01	3.0885851686E-02	1.3341990596E-01	1.4347352420E+01
-6.4675548598E-01	-7.6384145500E-01	-1.2920257788E-01	-6.7565674446E-01	-7.1593866497E+01
-2.6128818071E-01	-3.0811928101E-01	-5.3423268349E-02	-2.8503119287E-01	-2.2350241144E+01
3.0557379779E-01	3.5295291411E-01	6.1291061164E-02	3.0346070639E-01	3.5850017301E+01
-4.1006196537E-02	-2.3521621252E-03	-1.2533244907E-02	-1.5483610056E-03	5.6651597941E+00
-3.9530937445E-02	-2.0698460388E-02	-1.1397817263E-02	-3.6528975084E-02	3.9399850957E+00
-9.1396126107E-02	-1.0010940414E-01	-1.5716685574E-02	-9.1214135157E-02	-7.2433300832E+00
3.2740860723E-01	3.9501944530E-01	6.1198448025E-02	3.6021439558E-01	3.4215363341E+01
-8.5285995690E-01	-9.9107202306E-01	-1.7231785190E-01	-8.7738597640E-01	-9.2560564612E+01
1.2382184879E-01	1.4344523638E-01	2.4858305224E-02	1.3682770354E-01	7.6692483573E+00
1.8946054593E-01	2.5557631214E-01	3.5894756655E-02	2.4036875560E-01	2.3904558200E+01
3.5873396772E-01	4.3715019781E-01	6.8412079154E-02	3.7323300524E-01	4.4746834862E+01
3.3803747551E-01	4.1073576006E-01	6.2438476787E-02	3.6555433649E-01	3.5200491830E+01
-5.2775686314E-01	-6.1680684238E-01	-1.0296541688E-01	-5.4647541165E-01	-5.6384569943E+01
1.6172451696E-01	1.4727840597E-01	3.6860081472E-02	1.5097020522E-01	7.4476351616E+00
6.9995597254E-02	6.4732894194E-02	2.2818821499E-02	5.4446776123E-02	3.9063009646E+00
6.9597717462E-02	7.9599622831E-02	1.5572110429E-02	7.9207822540E-02	3.5395304588E+00
5.6852977563E-02	2.4852193705E-02	9.2777034304E-03	1.8419641990E-02	1.3471860650E+00
-1.9782590481E-01	-2.2955443423E-01	-5.5229734225E-02	-2.0864980421E-01	-2.0745869914E+01
-4.1630948999E-01	-4.3554689040E-01	-8.8491243216E-02	-4.2424868605E-01	-2.4595443204E+01
1.6386485364E-01	1.7801295538E-01	2.7938918035E-02	1.4824108664E-01	1.7265266700E+01
5.4439037946E-01	6.4372630196E-01	1.1041668038E-01	5.6516010051E-01	6.2696128492E+01
-1.2241805792E-02	-5.3089935418E-02	-1.0408347150E-02	-3.3142255729E-02	-1.4674286610E+01
1.2983697408E-01	1.3402505043E-01	2.2917095472E-02	1.2787855842E-01	7.4310689117E+00
1.0998709977E-01	1.2608914158E-01	1.5578304177E-02	8.6373095857E-02	1.7206116939E+01
-2.9959487475E-01	-3.2001089853E-01	-6.2996187028E-02	-3.0603637335E-01	-2.1215103003E+01
-3.1522085438E-01	-3.1970494852E-01	-6.4886087787E-02	-3.0340792817E-01	-2.0203797571E+01
-1.1500044792E+00	-1.3002860621E+00	-2.2490399219E-01	-1.1654300889E+00	-1.1066272388E+02
-3.5907765251E-01	-4.3467837591E-01	-7.4870052927E-02	-3.8814008330E-01	-3.8576540661E+01
-5.6662697693E-01	-5.9606301100E-01	-1.2293314164E-01	-5.3229415357E-01	-4.6552761023E+01
-6.5337660351E-02	-9.0872451254E-02	-2.2445906837E-02	-8.1862126173E-02	-9.0944979916E+00
-6.4535684689E-01	-7.1821917209E-01	-1.3343239367E-01	-6.3187594803E-01	-6.2614435120E+01
7.1074682178E-01	8.2961612743E-01	1.4653663871E-01	7.3565096442E-01	7.5876195451E+01
-3.2438255637E-01	-3.5648540315E-01	-7.2238536115E-02	-3.2514577501E-01	-2.8785403478E+01
-5.1879837691E-01	-5.8199682846E-01	-1.0282857251E-01	-5.2061857898E-01	-5.3031244615E+01
-1.4772654514E+00	-1.7153405193E+00	-3.0314941370E-01	-1.5327555202E+00	-1.5608609039E+02
6.2848268139E-01	7.3395344426E-01	1.2191944905E-01	6.5970340136E-01	6.5520904512E+01
1.4530060583E-01	1.5495738649E-01	3.2968133768E-02	1.4119625681E-01	1.1873826438E+01
1.0919562436E-01	3.2208865626E-02	2.5174541652E-02	4.0684779101E-02	-4.7080946003E+00
-5.7075672660E-01	-6.5870277522E-01	-1.1040082261E-01	-5.7708004988E-01	-6.4096601179E+01
3.9084109710E-02	5.4742684072E-02	9.1502394941E-03	2.3992234136E-02	1.2227926253E+01
-1.5889348098E-01	-1.6183352027E-01	-3.3917942875E-02	-1.1424628338E-01	-2.1886300060E+01
-2.8748446070E-01	-3.4153929710E-01	-5.3187381559E-02	-2.9544316364E-01	-3.5399041615E+01
6.3612414368E-02	7.4760029811E-02	7.2986475670E-04	4.5834781246E-02	1.0066161703E+01
3.0733306430E-01	3.4437827795E-01	6.4262286773E-02	2.9165570196E-01	3.3873193575E+01
4.5460949025E-02	6.9365174207E-02	1.0342516995E-02	5.4533664377E-02	9.6123336348E+00
-1.9469122500E-01	-1.9133150227E-01	-3.4406978238E-02	-1.6016035897E-01	-1.6238538720E+01
4.5437037641E-02	1.0599438344E-02	1.1354203198E-02	2.3369578306E-02	-5.1939639655E+00
1.6669584430E-02	6.7511718444E-03	3.9144875465E-03	-6.1300740061E-03	2.6885262446E+00
8.3270699305E-02	1.4916647302E-01	6.6657902526E-03	1.1536795910E-01	2.3046170774E+01
-6.4146300945E-01	-7.1931227555E-01	-1.3780226429E-01	-6.4839028419E-01	-6.0935176345E+01
6.9404993135E-01	7.7278206290E-01	1.3996660159E-01	6.8506401158E-01	6.8787112457E+01
-3.8337960278E-01	-4.4447355802E-01	-7.0513250689E-02	-3.8583069799E-01	-4.2021854119E+01
-2.4765013672E-01	-2.8073238275E-01	-4.8799909996E-02	-2.3047684070E-01	-3.0100315295E+01
-4.9394869214E-01	-5.0772433065E-01	-1.0144446594E-01	-4.5371450449E-01	-3.7086297357E+01
-1.0420218591E+00	-1.1250581667E+00	-2.1216145770E-01	-1.0046518996E+00	-9.3733642329E+01
3.0467151386E-02	6.1302759596E-02	-3.5461104268E-03	3.4864671931E-02	1.0072152605E+01
-5.4341570573E-01	-5.7159699775E-01	-1.0350783752E-01	-5.3030925207E-01	-4.4587341180E+01
-1.6779242962E-01	-2.3106489376E-01	-3.3427454978E-02	-2.0215382587E-01	-2.4484834316E+01
2.8864588034E-01	3.4847124910E-01	5.9871607881E-02	2.9820103600E-01	3.6243443751E+01
-2.4792575090E-01	-2.6745261251E-01	-4.1410249002E-02	-2.3811127622E-01	-2.0549851422E+01
-1.1773168368E-01	-8.2940807525E-02	-2.4483327186E-02	-1.0594897432E-01	6.1543852485E+00
-1.2186424471E-01	-1.2568034735E-01	-2.0487138247E-02	-1.1533747813E-01	-9.2784496109E+00
-1.8219793337E-01	-2.6544011951E-01	-3.8924063498E-02	-2.4301628736E-01	-2.6880292832E+01
2.9275191035E-02	2.0568045058E-02	3.8193078008E-03	1.4749922030E-02	-6.7800535724E-01
4.8971781052E-01	5.5993435717E-01	1.0394046195E-01	4.7759484745E-01	5.5232308854E+01
-4.7471541572E-01	-5.7476764273E-01	-9.9093275433E-02	-5.1539642387E-01	-5.3941404804E+01
9.8585540261E-01	1.0804643772E+00	2.0004515154E-01	9.6643047546E-01	8.7004967372E+01
-2.4832921936E-01	-2.4215897369E-01	-5.5083176366E-02	-2.1785712180E-01	-1.8356255215E+01
3.0177170584E-01	3.7177294096E-01	6.0131351162E-02	3.2947930942E-01	3.7055477340E+01
-1.7372422516E-01	-1.4311673011E-01	-3.5346437497E-02	-1.3670462107E-01	-6.1258916759E-01
1.0555062331E-01	1.4515354461E-01	1.9103580099E-02	1.2839331174E-01	1.1301626895E+01
-1.1090168102E-01	-1.3419993984E-01	-2.2162436424E-02	-1.2690443450E-01	-1.0454375490E+01
4.1141897671E-01	4.9622596384E-01	7.5755870923E-02	4.5066225273E-01	4.5925731473E+01
5.8255353763E-01	6.9533669455E-01	1.1362649057E-01	6.2904650114E-01	5.9933962555E+01
1.6645888247E-01	1.9549725897E-01	3.0446511362E-02	1.7199952750E-01	1.8098612472E+01
4.0311106629E-01	5.4574188878E-01	7.9718474600E-02	4.8226136423E-01	5.2540767209E+01
-2.5948908540E-01	-3.4693546276E-01	-4.1442491422E-02	-2.8315968678E-01	-4.1666284471E+01
-7.3042615877E-02	-5.3095663465E-02	-1.5191675980E-02	-4.6571676460E-02	-3.3941212144E+00
-2.2397718921E-01	-2.7798228138E-01	-5.0127351222E-02	-2.5485303786E-01	-2.2274004523E+01
5.9549988364E-01	6.8756835588E-01	1.2085915887E-01	5.7751080496E-01	7.1278516498E+01
5.2229551129E-01	6.0054701228E-01	1.1600407085E-01	5.1551648968E-01	5.8839857394E+01
3.7352749408E-01	4.4142331421E-01	7.8220263835E-02	3.7360952138E-01	4.5749109430E+01
-1.1734801063E-01	-1.5341246742E-01	-2.1417161710E-02	-1.2536311840E-01	-1.5760870081E+01
-2.3245281614E-01	-2.8617240832E-01	-3.8935829754E-02	-2.4446970218E-01	-2.8720063691E+01
2.2366173100E-01	2.6287348587E-01	4.3270234426E-02	2.3354791939E-01	2.4303897581E+01
-2.7999403411E-01	-2.9176793616E-01	-5.7251856691E-02	-2.6024074056E-01	-2.6807658395E+01
-1.4864292408E-01	-1.6278298384E-01	-3.8873208180E-02	-1.5885283424E-01	-1.2688151726E+01
-5.0737140808E-02	-7.4374755690E-02	-7.9740149317E-03	-6.7729940653E-02	-7.1397844635E+00
-3.4682277032E-01	-3.6024734496E-01	-7.7011429373E-02	-3.4617876438E-01	-2.2861185790E+01
4.5308044402E-01	5.4804845526E-01	8.7144810156E-02	4.8596952477E-01	5.0370558748E+01
-1.1349171464E-01	-1.0231932686E-01	-3.0376403554E-02	-1.0630383056E-01	-4.5770315592E+00
3.2717096463E-01	3.9040109027E-01	5.7867265599E-02	3.3554540942E-01	3.6606817069E+01
2.1486367731E-01	1.9675486412E-01	4.5431872419E-02	1.8021512045E-01	1.2925504059E+01
1.3439956225E-01	1.7974946467E-01	2.3353986558E-02	1.5401818348E-01	2.0086389788E+01
-3.1214906427E-01	-3.7518336817E-01	-6.0577908784E-02	-3.4128124057E-01	-3.1666548177E+01
2.2892888110E-01	3.1689256824E-01	4.8604266211E-02	2.8101247516E-01	3.1329883920E+01
-1.1994767750E-01	-1.5123086234E-01	-2.0282196556E-02	-1.1516457762E-01	-1.9403423763E+01
-6.7356074650E-02	-8.9740095245E-02	-1.8653111767E-02	-5.4031587431E-02	-1.6078733036E+01
-4.7218138947E-03	-1.4111099163E-02	3.5836166189E-03	-4.7910328975E-03	-4.4938207820E+00
-4.5276063952E-01	-5.5388898167E-01	-9.6721116048E-02	-4.9592686111E-01	-5.1598799297E+01
7.2821208336E-01	8.5584797996E-01	1.4840519696E-01	7.8066579704E-01	7.6309696122E+01
-2.4053826633E-01	-3.0897301455E-01	-4.2706743502E-02	-2.8226565809E-01	-2.5577412578E+01
9.5188263452E-03	1.2728481336E-02	1.1384097944E-02	2.4935881178E-02	-5.1813115157E+00
2.3386652457E-01	2.4416176593E-01	4.7465041871E-02	2.2227934968E-01	1.7542724098E+01
2.0448943156E-01	2.1578801419E-01	4.4262391686E-02	1.9443076218E-01	2.0188830307E+01
7.3291132243E-01	8.1732506077E-01	1.4806882546E-01	7.3753618518E-01	7.0996400860E+01
-2.0614017131E-01	-2.3729734877E-01	-4.2020686217E-02	-2.2887330709E-01	-1.2063910967E+01
7.0036830433E-01	8.2680730579E-01	1.4101466574E-01	7.3125044612E-01	7.5316296734E+01
6.2409585431E-01	7.3434347517E-01	1.2671396710E-01	6.4384045409E-01	6.6193903326E+01
-8.7758200509E-01	-1.0413669657E+00	-1.8606520406E-01	-9.2080493878E-01	-9.5383531042E+01
5.5226809085E-02	8.8928518207E-02	2.4214517445E-03	8.9806211209E-02	5.8540510598E+00
-1.6747271230E-01	-2.0522056725E-01	-2.9924210221E-02	-1.8602162211E-01	-2.0007335409E+01
1.1596928554E-01	1.1313495430E-01	2.6308740740E-02	8.0504751161E-02	1.4203085451E+01
5.0939815349E-02	5.7597963233E-02	1.7540550507E-02	4.5548500511E-02	1.0424346054E+01
1.9651905678E-01	1.9720314645E-01	3.2022034423E-02	1.7729556582E-01	1.1698776588E+01
6.0187632154E-01	6.8786686418E-01	1.2030135955E-01	6.2025564856E-01	5.8653375307E+01
9.3787871662E-01	1.0182356022E+00	1.8526623896E-01	9.0205756417E-01	8.6895742183E+01
-6.8357629365E-01	-8.2297647974E-01	-1.3833079994E-01	-7.2369457434E-01	-7.7861673338E+01
7.1618833197E-01	8.3942313146E-01	1.4832676593E-01	7.5180381430E-01	7.6749340046E+01
-9.4603531230E-01	-1.0501722765E+00	-1.8740749922E-01	-9.2965006669E-01	-8.9460593998E+01
-8.2123288881E-01	-8.8330489376E-01	-1.6575817256E-01	-7.9568957996E-01	-7.2509742563E+01
-1.4169963329E-01	-1.4031251535E-01	-2.8669007701E-02	-1.1767255375E-01	-1.0447002575E+01
1.0214954965E-02	1.6321700949E-02	1.3373190629E-03	2.1123401340E-02	2.2388355145E-01
7.5283188783E-01	8.2955027269E-01	1.5914503077E-01	7.5454990574E-01	6.4056671155E+01
3.0361359291E-01	3.8584955891E-01	6.4851539265E-02	3.3363817599E-01	4.4259547600E+01
-1.1803313469E-01	-1.8002752726E-01	-2.0771369060E-02	-1.7921683418E-01	-1.7424338094E+01
-7.6349909472E-01	-9.4161619880E-01	-1.4362245674E-01	-8.0849924018E-01	-9.5509630229E+01
6.1555989344E-01	7.2202706498E-01	1.1152696212E-01	6.2270742871E-01	7.0516072080E+01
-3.8300983401E-01	-4.6921768910E-01	-7.4197009758E-02	-4.1206802028E-01	-4.6597758543E+01
1.2036177455E-02	4.9264895363E-03	-5.2860123494E-03	-1.5965931779E-04	-8.4833930460E-01
-5.2126435427E-02	-4.4553308138E-02	-1.3755556165E-02	-3.0526718613E-02	-7.6552500927E+00
1.2175148432E+00	1.4009638319E+00	2.3786277078E-01	1.2608680776E+00	1.2045231947E+02
-1.9745302136E-01	-2.6510525718E-01	-3.1219637095E-02	-2.2762245981E-01	-2.7790070482E+01
-9.8530896385E-01	-1.1372499872E+00	-1.9768796915E-01	-9.9889252439E-01	-1.0579892321E+02
2.7651178175E-01	3.2946020433E-01	4.9189661291E-02	2.8829672639E-01	2.8700690372E+01
-1.5057775675E+00	-1.7429158630E+00	-2.8713858204E-01	-1.5427040048E+00	-1.5384214616E+02
1.2379378691E-01	1.4384876747E-01	2.5052367675E-02	1.3520400332E-01	1.1457480691E+01
-3.6273924933E-01	-4.1205618308E-01	-7.2805560125E-02	-3.7780894042E-01	-3.2751869131E+01
-1.6598918253E-01	-1.8169982050E-01	-3.1524260082E-02	-1.5282102223E-01	-1.8680071876E+01
-2.2888492131E-01	-2.8599845487E-01	-3.3918005195E-02	-2.5032238218E-01	-2.6401922522E+01
-5.5302674203E-01	-6.3399232597E-01	-1.0597065230E-01	-5.6597429791E-01	-5.3959780560E+01
3.3178501856E-01	4.1011210023E-01	6.0957412182E-02	3.5790095320E-01	3.9519073217E+01
-3.4076484437E-01	-3.7338222845E-01	-6.5323234232E-02	-3.2377351514E-01	-3.5187672580E+01
-1.2260187784E-01	-1.2146142163E-01	-1.3781951270E-02	-1.1412921865E-01	-5.5566422051E+00
-7.0788707293E-01	-8.2904999791E-01	-1.4341963246E-01	-7.2056453056E-01	-7.9761814885E+01
-2.8326844287E-02	-5.2969283294E-02	2.5397169238E-03	-4.5063542841E-02	-4.3827977143E+00
-5.0577626668E-01	-5.5979118106E-01	-9.5360267024E-02	-5.0342106679E-01	-4.6465354309E+01
-7.3015498870E-01	-8.2268759471E-01	-1.4753488724E-01	-7.4099551622E-01	-7.3419892089E+01
-9.7927337649E-01	-1.2258791310E+00	-1.9077818214E-01	-1.0550535996E+00	-1.2616502328E+02
8.3732445549E-02	1.0612533646E-01	2.3096751521E-02	9.0257169054E-02	1.5274899047E+01
-3.5401491716E-01	-3.6495548256E-01	-7.0638264735E-02	-3.2808308388E-01	-3.0552979790E+01
1.0251770117E-01	4.0334845136E-02	1.7730284865E-02	4.5217847377E-02	-4.5558653180E+00
-1.3201486866E-01	-1.2416582901E-01	-2.3900155986E-02	-9.7230674633E-02	-1.3397453218E+01
-7.9254591182E-01	-8.9105323597E-01	-1.6579225732E-01	-7.9259730118E-01	-8.0362981679E+01
-5.9981888101E-01	-6.7764015146E-01	-1.1395055274E-01	-5.9165403630E-01	-6.2743867615E+01
-5.4676876532E-01	-6.1301240413E-01	-1.1914355433E-01	-5.4712918595E-01	-5.4885057513E+01
-5.5816483232E-01	-5.9721361513E-01	-1.1498918490E-01	-5.3300998127E-01	-5.0992472912E+01
4.9151276337E-01	5.6834048195E-01	9.8109406075E-02	4.9845241105E-01	5.4974523360E+01
4.5278384177E-02	9.7456136184E-02	3.8598615934E-03	9.9399813169E-02	7.9766632458E+00
-4.5979378615E-01	-5.1612645576E-01	-8.5388975301E-02	-4.5706605775E-01	-4.5297112023E+01
-2.4046115984E-01	-2.5040482553E-01	-5.2784402468E-02	-2.3442771717E-01	-2.0114644736E+01
-2.7265254634E-01	-2.8706552168E-01	-6.4308115491E-02	-2.6577279710E-01	-2.0933468902E+01
3.9747771170E-01	4.2349298440E-01	8.1559591738E-02	3.7171544016E-01	3.6330295792E+01
-2.7237529619E-01	-3.5078132941E-01	-4.6179154401E-02	-3.1545083382E-01	-2.9087712232E+01
-3.1729459159E-02	-8.9296582318E-02	-1.1490637974E-03	-7.4285960639E-02	-1.4595357255E+01
-3.1364285172E-01	-2.9801455008E-01	-7.0802551200E-02	-2.7566360066E-01	-2.2944705959E+01
-3.7057562599E-01	-4.3189722739E-01	-7.3105385000E-02	-4.0423680265E-01	-3.2691713791E+01
-3.9493940651E-01	-4.2600057941E-01	-7.9311695857E-02	-3.7852382414E-01	-3.5822736841E+01
3.7823151799E-01	4.4365381736E-01	7.1800592639E-02	4.1345812307E-01	3.5235679332E+01
-1.1083625814E-01	-1.4204844323E-01	-1.7443211473E-02	-1.1320103210E-01	-1.8847798621E+01
-8.6516310349E-01	-9.6862963745E-01	-1.7180561760E-01	-8.4533440513E-01	-8.9033394218E+01
7.2046850531E-01	8.5947573705E-01	1.4167525968E-01	7.6522671935E-01	7.6754133244E+01
4.1542566863E-01	5.0258122683E-01	7.4300202333E-02	4.5620402368E-01	4.5611363388E+01
2.2773835603E-02	5.4775580119E-02	3.2052810999E-03	5.2430908315E-02	6.2043793614E+00
-7.7276935367E-01	-8.4816486894E-01	-1.6023234857E-01	-7.6342591634E-01	-7.3628082613E+01
-6.9229742099E-01	-8.1836781650E-01	-1.3703277550E-01	-7.2706587122E-01	-7.2843413670E+01
4.6284838879E-02	9.2044525072E-02	1.0269242020E-02	7.3950517192E-02	1.1392180344E+01
1.4124974170E-02	2.8289542546E-02	1.1497397919E-02	2.8933004128E-02	4.3331634876E+00
-3.2617586584E-01	-3.6111394848E-01	-6.8588739473E-02	-3.2882218326E-01	-2.9258341871E+01
-3.9946569635E-01	-5.0616703691E-01	-7.6264821122E-02	-4.4278935843E-01	-4.6905362282E+01
2.7967159597E-01	3.6665873672E-01	5.7733364928E-02	3.2460705557E-01	3.6782792460E+01
-3.7040919567E-02	-6.4997361290E-02	1.4317050818E-03	-6.0160992705E-02	-6.9700907023E+00
2.5732835687E-01	2.8932144409E-01	5.0076837548E-02	2.5891798907E-01	2.4915301836E+01
4.4865959136E-01	5.1336579224E-01	9.0848931388E-02	4.4804936831E-01	5.0252189763E+01
3.3142769174E-01	3.9475116698E-01	7.0798542932E-02	3.6533555097E-01	3.1382140194E+01
2.1632815092E-01	2.8645834098E-01	3.3062580625E-02	2.2265716786E-01	3.5028163488E+01
1.9490634222E-01	2.4194368448E-01	3.1834681289E-02	2.0646758710E-01	2.5911883661E+01
-2.1831629493E-01	-2.4660485928E-01	-5.0312477093E-02	-2.2065173549E-01	-1.9424124787E+01
-1.4708264263E-01	-1.4852419100E-01	-3.0581357420E-02	-1.3264843946E-01	-1.1619336988E+01
-1.7012494553E-01	-1.8927489359E-01	-3.1715212677E-02	-1.4743429739E-01	-2.1753661122E+01
-3.6148947519E-01	-4.0075752468E-01	-7.4579594825E-02	-3.6858985621E-01	-3.2625205304E+01
-4.3768343883E-01	-5.2829841407E-01	-8.6128885055E-02	-4.9295574286E-01	-4.1473158583E+01
-5.5382833859E-01	-6.7395527140E-01	-1.0165367115E-01	-5.8625876152E-01	-6.5908632736E+01
-3.2780186567E-01	-3.9934089975E-01	-5.9494008756E-02	-3.5186882605E-01	-3.8457422897E+01
-1.1792333170E-01	-1.2218976635E-01	-2.0936709162E-02	-1.2181964951E-01	-6.6534877901E+00
-6.9541278777E-01	-8.4402438329E-01	-1.4266349220E-01	-7.4001620119E-01	-8.4325015437E+01
-1.6174881761E-01	-1.3886868879E-01	-2.9347034859E-02	-1.3113242443E-01	-3.4460244535E+00
3.4983775773E-01	3.4902172411E-01	7.7170596671E-02	2.9883191788E-01	3.3528768982E+01
-8.0679053902E-01	-8.4567346427E-01	-1.6390677464E-01	-7.5889902813E-01	-6.4465115015E+01
3.5925413261E-01	3.5520776863E-01	7.8031483806E-02	3.4431727122E-01	2.2613082112E+01
3.0179178618E-01	2.8259910993E-01	7.7555339698E-02	2.5501499867E-01	2.1865673001E+01
-6.7695977276E-01	-7.5478530231E-01	-1.3427598558E-01	-6.6324744446E-01	-6.5286250322E+01
-5.1477357488E-01	-6.1065318958E-01	-9.8070279382E-02	-5.4418999475E-01	-5.6549605992E+01
-2.2680794332E-01	-2.2559431875E-01	-5.0290324186E-02	-2.1778184815E-01	-1.2585465974E+01
9.7028622165E-02	1.6116786548E-01	7.2260621659E-03	1.2563171474E-01	2.2622408770E+01
-3.9269172693E-01	-4.4246232181E-01	-8.1962980354E-02	-4.0021507453E-01	-3.8130544449E+01
7.1450754892E-01	7.9933287092E-01	1.4418180319E-01	7.2400358942E-01	6.7451256033E+01
6.2691564593E-01	7.0584542678E-01	1.2328131920E-01	6.4165185641E-01	5.8213077181E+01
-7.3170452938E-01	-8.3312015454E-01	-1.5470738693E-01	-7.4445938193E-01	-7.6535335731E+01
3.7585860874E-01	5.0173821731E-01	7.4232674340E-02	4.4305174499E-01	5.0870546991E+01
3.3949834844E-01	3.9414807055E-01	7.0084099898E-02	3.5353728309E-01	3.4062336955E+01
1.0815788763E-01	1.0868267715E-01	2.9240098124E-02	9.4818295576E-02	1.1161391765E+01
1.6256168436E-01	2.2179204421E-01	2.4579042242E-02	1.8738774637E-01	2.4677127595E+01
-4.0258620808E-01	-4.5456242005E-01	-8.0923788332E-02	-3.9811855718E-01	-4.2064298103E+01
-1.4981676604E-01	-1.6641915426E-01	-3.2418332867E-02	-1.5946086353E-01	-1.0616491078E+01
5.9518013403E-02	4.6546526555E-02	6.0140418630E-03	2.6689259855E-02	5.1211119628E+00
1.9536115784E-01	2.0837966683E-01	3.8790305611E-02	1.8543950788E-01	1.7057991877E+01
3.7993213518E-01	4.6631257545E-01	7.2350122826E-02	4.1174448608E-01	4.4811213493E+01
-5.1438790835E-01	-5.9660512214E-01	-1.0972445462E-01	-5.4017702662E-01	-5.0144151809E+01
-1.1789732017E-01	-9.3196867707E-02	-2.8262316005E-02	-1.0034111727E-01	-1.3842048138E+00
1.4607697627E-01	1.8808042364E-01	2.4830688794E-02	1.7787645870E-01	1.7953077937E+01
1.2010722409E-01	3.8028318829E-02	3.9549666402E-02	4.0424889050E-02	-4.2541804140E+00
-3.3593116947E-01	-3.5646695651E-01	-7.7649756748E-02	-3.2470134557E-01	-2.3307253159E+01
1.7809102081E-01	2.0412601113E-01	4.2232552693E-02	1.7052829590E-01	2.3331225714E+01
-2.3006635710E-01	-2.8768138190E-01	-4.5472488699E-02	-2.5538475583E-01	-2.7241985143E+01
-1.7338558674E-01	-1.9157505396E-01	-4.0034317319E-02	-1.5126781954E-01	-2.2740414391E+01
-1.3132752166E-02	1.3934326398E-02	-1.7935125981E-03	1.0472259168E-02	5.7677527165E+00
-5.8245559614E-01	-6.6696106314E-01	-1.1915257035E-01	-5.9975711524E-01	-5.9348512402E+01
-1.6703403207E-02	5.7833079988E-04	-9.4462605980E-03	-1.2394085364E-02	1.9024496668E+00
-6.9239647901E-02	-1.6131549377E-01	-1.1213185554E-02	-1.1669401145E-01	-2.9981250206E+01
-1.4020795620E-01	-1.5090573919E-01	-2.2080664462E-02	-1.4070412420E-01	-8.6766620681E+00
1.6531615777E-01	1.1138577573E-01	3.7014458078E-02	1.2354197313E-01	-1.2836442687E+00
-4.8773902346E-01	-5.8620205914E-01	-9.5418539401E-02	-5.1181871146E-01	-5.6073168055E+01
5.5334204614E-01	6.0035354289E-01	1.0833473398E-01	5.1898669345E-01	5.5256512851E+01
